,date,prcp,month
8849,2016-10-04,0.02,2016-10-04 00:00:00
8850,2016-10-05,0.02,2016-10-05 00:00:00
8851,2016-10-06,0.07,2016-10-06 00:00:00
8852,2016-10-07,0.02,2016-10-07 00:00:00
8853,2016-10-11,0.02,2016-10-11 00:00:00
8854,2016-10-13,0.02,2016-10-13 00:00:00
8855,2016-10-17,0.02,2016-10-17 00:00:00
8856,2016-10-18,0.02,2016-10-18 00:00:00
8857,2016-10-19,0.02,2016-10-19 00:00:00
8858,2016-10-20,0.02,2016-10-20 00:00:00
8859,2016-10-21,0.02,2016-10-21 00:00:00
8860,2016-10-24,0.02,2016-10-24 00:00:00
8861,2016-10-25,0.4,2016-10-25 00:00:00
8862,2016-10-26,0.2,2016-10-26 00:00:00
8863,2016-10-27,0.02,2016-10-27 00:00:00
8864,2016-10-28,0.02,2016-10-28 00:00:00
8865,2016-10-31,0.02,2016-10-31 00:00:00
8866,2016-11-04,0.04,2016-11-04 00:00:00
8867,2016-11-07,0.04,2016-11-07 00:00:00
8868,2016-11-09,0.0,2016-11-09 00:00:00
8869,2016-11-14,0.02,2016-11-14 00:00:00
8870,2016-11-15,0.04,2016-11-15 00:00:00
8871,2016-11-16,0.04,2016-11-16 00:00:00
8872,2016-11-17,0.04,2016-11-17 00:00:00
8873,2016-11-18,0.04,2016-11-18 00:00:00
8874,2016-11-21,0.04,2016-11-21 00:00:00
8875,2016-11-22,0.04,2016-11-22 00:00:00
8876,2016-11-23,0.04,2016-11-23 00:00:00
8877,2016-11-28,0.04,2016-11-28 00:00:00
8878,2016-11-29,0.04,2016-11-29 00:00:00
8879,2016-11-30,0.04,2016-11-30 00:00:00
8880,2016-12-01,0.15,2016-12-01 00:00:00
8881,2016-12-02,0.15,2016-12-02 00:00:00
8882,2016-12-05,0.15,2016-12-05 00:00:00
8883,2016-12-06,0.15,2016-12-06 00:00:00
8884,2016-12-07,0.15,2016-12-07 00:00:00
8885,2016-12-08,0.27,2016-12-08 00:00:00
8886,2016-12-09,0.15,2016-12-09 00:00:00
8887,2016-12-12,0.02,2016-12-12 00:00:00
8888,2016-12-13,0.15,2016-12-13 00:00:00
8889,2016-12-14,0.15,2016-12-14 00:00:00
8890,2016-12-15,0.15,2016-12-15 00:00:00
8891,2016-12-16,0.15,2016-12-16 00:00:00
8892,2016-12-19,0.15,2016-12-19 00:00:00
8893,2016-12-20,0.15,2016-12-20 00:00:00
8894,2016-12-21,0.06,2016-12-21 00:00:00
8895,2016-12-22,0.15,2016-12-22 00:00:00
8896,2016-12-23,0.15,2016-12-23 00:00:00
8897,2016-12-28,0.15,2016-12-28 00:00:00
8898,2016-12-29,0.15,2016-12-29 00:00:00
8899,2016-12-30,0.15,2016-12-30 00:00:00
8900,2017-01-09,0.05,2017-01-09 00:00:00
8901,2017-01-10,0.05,2017-01-10 00:00:00
8902,2017-01-11,0.05,2017-01-11 00:00:00
8903,2017-01-12,0.05,2017-01-12 00:00:00
8904,2017-01-13,0.05,2017-01-13 00:00:00
8905,2017-01-17,0.0,2017-01-17 00:00:00
8906,2017-01-18,0.0,2017-01-18 00:00:00
8907,2017-01-19,0.05,2017-01-19 00:00:00
8908,2017-01-20,0.05,2017-01-20 00:00:00
8909,2017-01-23,0.05,2017-01-23 00:00:00
8910,2017-01-24,0.05,2017-01-24 00:00:00
8911,2017-01-25,0.05,2017-01-25 00:00:00
8912,2017-01-26,0.0,2017-01-26 00:00:00
8913,2017-01-27,0.0,2017-01-27 00:00:00
8914,2017-01-30,0.05,2017-01-30 00:00:00
8915,2017-01-31,0.0,2017-01-31 00:00:00
8916,2017-02-01,0.0,2017-02-01 00:00:00
8917,2017-02-02,0.0,2017-02-02 00:00:00
8918,2017-02-03,0.0,2017-02-03 00:00:00
8919,2017-02-06,0.09,2017-02-06 00:00:00
8920,2017-02-07,0.0,2017-02-07 00:00:00
8921,2017-02-08,0.0,2017-02-08 00:00:00
8922,2017-02-09,0.0,2017-02-09 00:00:00
8923,2017-02-10,0.0,2017-02-10 00:00:00
8924,2017-02-13,0.09,2017-02-13 00:00:00
8925,2017-02-14,0.0,2017-02-14 00:00:00
8926,2017-02-15,0.09,2017-02-15 00:00:00
8927,2017-02-16,0.09,2017-02-16 00:00:00
8928,2017-02-17,0.0,2017-02-17 00:00:00
8929,2017-02-21,0.09,2017-02-21 00:00:00
8930,2017-02-22,0.17,2017-02-22 00:00:00
8931,2017-02-23,0.0,2017-02-23 00:00:00
8932,2017-02-24,0.0,2017-02-24 00:00:00
8933,2017-02-27,0.09,2017-02-27 00:00:00
8934,2017-02-28,0.09,2017-02-28 00:00:00
8935,2017-03-01,2.4,2017-03-01 00:00:00
8936,2017-03-02,0.44,2017-03-02 00:00:00
8937,2017-03-03,0.14,2017-03-03 00:00:00
8938,2017-03-06,0.19,2017-03-06 00:00:00
8939,2017-03-07,0.19,2017-03-07 00:00:00
8940,2017-03-08,0.19,2017-03-08 00:00:00
8941,2017-03-09,0.0,2017-03-09 00:00:00
8942,2017-03-10,0.0,2017-03-10 00:00:00
8943,2017-03-13,0.19,2017-03-13 00:00:00
8944,2017-03-14,0.06,2017-03-14 00:00:00
8945,2017-03-15,0.0,2017-03-15 00:00:00
8946,2017-03-16,0.19,2017-03-16 00:00:00
8947,2017-03-17,0.19,2017-03-17 00:00:00
8948,2017-03-28,0.19,2017-03-28 00:00:00
8949,2017-03-29,0.19,2017-03-29 00:00:00
8950,2017-03-30,0.19,2017-03-30 00:00:00
8951,2017-03-31,0.0,2017-03-31 00:00:00
8952,2017-04-03,0.04,2017-04-03 00:00:00
8953,2017-04-04,0.0,2017-04-04 00:00:00
8954,2017-04-05,0.0,2017-04-05 00:00:00
8955,2017-04-06,0.0,2017-04-06 00:00:00
8956,2017-04-07,0.0,2017-04-07 00:00:00
8957,2017-04-10,0.04,2017-04-10 00:00:00
8958,2017-04-11,0.04,2017-04-11 00:00:00
8959,2017-04-12,0.04,2017-04-12 00:00:00
8960,2017-04-13,0.04,2017-04-13 00:00:00
8961,2017-04-17,0.04,2017-04-17 00:00:00
8962,2017-04-18,0.0,2017-04-18 00:00:00
8963,2017-04-19,0.04,2017-04-19 00:00:00
8964,2017-04-20,0.04,2017-04-20 00:00:00
8965,2017-04-21,0.04,2017-04-21 00:00:00
8966,2017-04-24,0.04,2017-04-24 00:00:00
8967,2017-04-25,0.04,2017-04-25 00:00:00
8968,2017-04-27,0.04,2017-04-27 00:00:00
8969,2017-04-28,0.04,2017-04-28 00:00:00
8970,2017-06-02,0.06,2017-06-02 00:00:00
8971,2017-06-05,0.06,2017-06-05 00:00:00
8972,2017-06-06,0.06,2017-06-06 00:00:00
8973,2017-06-07,0.06,2017-06-07 00:00:00
8974,2017-06-08,0.06,2017-06-08 00:00:00
8975,2017-06-09,0.06,2017-06-09 00:00:00
8976,2017-06-13,0.06,2017-06-13 00:00:00
8977,2017-06-14,0.06,2017-06-14 00:00:00
8978,2017-06-15,0.06,2017-06-15 00:00:00
8979,2017-06-16,0.06,2017-06-16 00:00:00
8980,2017-06-19,0.06,2017-06-19 00:00:00
8981,2017-06-20,0.06,2017-06-20 00:00:00
8982,2017-06-21,0.06,2017-06-21 00:00:00
8983,2017-06-22,0.0,2017-06-22 00:00:00
8984,2017-06-23,0.0,2017-06-23 00:00:00
8985,2017-06-26,0.06,2017-06-26 00:00:00
8986,2017-06-27,0.0,2017-06-27 00:00:00
8987,2017-06-28,0.0,2017-06-28 00:00:00
8988,2017-06-29,0.0,2017-06-29 00:00:00
8989,2017-06-30,0.12,2017-06-30 00:00:00
8990,2017-07-03,0.03,2017-07-03 00:00:00
8991,2017-07-05,0.03,2017-07-05 00:00:00
8992,2017-07-06,0.03,2017-07-06 00:00:00
8993,2017-07-07,0.03,2017-07-07 00:00:00
8994,2017-07-10,0.03,2017-07-10 00:00:00
8995,2017-07-11,0.03,2017-07-11 00:00:00
8996,2017-07-12,0.03,2017-07-12 00:00:00
8997,2017-07-13,0.03,2017-07-13 00:00:00
8998,2017-07-18,0.0,2017-07-18 00:00:00
8999,2017-07-19,0.0,2017-07-19 00:00:00
9000,2017-07-20,0.0,2017-07-20 00:00:00
9001,2017-07-21,0.0,2017-07-21 00:00:00
9002,2017-07-25,0.0,2017-07-25 00:00:00
9003,2017-07-26,0.03,2017-07-26 00:00:00
9004,2017-07-27,0.03,2017-07-27 00:00:00
9005,2017-07-28,0.01,2017-07-28 00:00:00
9006,2017-07-31,0.03,2017-07-31 00:00:00
11850,2016-08-23,0.02,2016-08-23 00:00:00
11851,2016-08-24,1.22,2016-08-24 00:00:00
11852,2016-08-25,0.21,2016-08-25 00:00:00
11853,2016-08-26,0.0,2016-08-26 00:00:00
11854,2016-08-27,0.0,2016-08-27 00:00:00
11855,2016-08-28,0.14,2016-08-28 00:00:00
11856,2016-08-29,0.0,2016-08-29 00:00:00
11857,2016-08-30,0.0,2016-08-30 00:00:00
11858,2016-08-31,0.25,2016-08-31 00:00:00
11859,2016-09-02,0.11,2016-09-02 00:00:00
11860,2016-09-03,0.08,2016-09-03 00:00:00
11861,2016-09-04,0.74,2016-09-04 00:00:00
11862,2016-09-05,0.02,2016-09-05 00:00:00
11863,2016-09-06,0.03,2016-09-06 00:00:00
11864,2016-09-07,0.11,2016-09-07 00:00:00
11865,2016-09-08,0.01,2016-09-08 00:00:00
11866,2016-09-09,0.23,2016-09-09 00:00:00
11867,2016-09-10,0.14,2016-09-10 00:00:00
11868,2016-09-11,0.12,2016-09-11 00:00:00
11869,2016-09-12,0.15,2016-09-12 00:00:00
11870,2016-09-13,0.46,2016-09-13 00:00:00
11871,2016-09-14,1.19,2016-09-14 00:00:00
11872,2016-09-15,0.17,2016-09-15 00:00:00
11873,2016-09-16,0.01,2016-09-16 00:00:00
11874,2016-09-17,0.0,2016-09-17 00:00:00
11875,2016-09-18,0.04,2016-09-18 00:00:00
11876,2016-09-19,0.05,2016-09-19 00:00:00
11877,2016-09-20,0.04,2016-09-20 00:00:00
11878,2016-09-21,0.0,2016-09-21 00:00:00
11879,2016-09-22,0.01,2016-09-22 00:00:00
11880,2016-09-23,0.0,2016-09-23 00:00:00
11881,2016-09-24,0.0,2016-09-24 00:00:00
11882,2016-09-25,0.0,2016-09-25 00:00:00
11883,2016-09-26,0.34,2016-09-26 00:00:00
11884,2016-09-27,0.05,2016-09-27 00:00:00
11885,2016-09-28,0.0,2016-09-28 00:00:00
11886,2016-09-29,0.18,2016-09-29 00:00:00
11887,2016-09-30,0.15,2016-09-30 00:00:00
11888,2016-10-01,0.07,2016-10-01 00:00:00
11889,2016-10-02,0.0,2016-10-02 00:00:00
11890,2016-10-03,0.0,2016-10-03 00:00:00
11891,2016-10-04,0.0,2016-10-04 00:00:00
11892,2016-10-05,0.0,2016-10-05 00:00:00
11893,2016-10-06,0.0,2016-10-06 00:00:00
11894,2016-10-07,0.0,2016-10-07 00:00:00
11895,2016-10-08,0.0,2016-10-08 00:00:00
11896,2016-10-09,0.0,2016-10-09 00:00:00
11897,2016-10-10,0.0,2016-10-10 00:00:00
11898,2016-10-11,0.0,2016-10-11 00:00:00
11899,2016-10-12,0.0,2016-10-12 00:00:00
11900,2016-10-13,0.0,2016-10-13 00:00:00
11901,2016-10-14,0.0,2016-10-14 00:00:00
11902,2016-10-15,0.0,2016-10-15 00:00:00
11903,2016-10-16,0.0,2016-10-16 00:00:00
11904,2016-10-17,0.12,2016-10-17 00:00:00
11905,2016-10-18,0.02,2016-10-18 00:00:00
11906,2016-10-19,0.0,2016-10-19 00:00:00
11907,2016-10-21,0.1,2016-10-21 00:00:00
11908,2016-10-22,0.0,2016-10-22 00:00:00
11909,2016-10-23,0.0,2016-10-23 00:00:00
11910,2016-10-24,0.0,2016-10-24 00:00:00
11911,2016-10-25,0.12,2016-10-25 00:00:00
11912,2016-10-26,0.02,2016-10-26 00:00:00
11913,2016-10-27,0.08,2016-10-27 00:00:00
11914,2016-10-28,0.06,2016-10-28 00:00:00
11915,2016-10-29,0.01,2016-10-29 00:00:00
11916,2016-10-30,0.0,2016-10-30 00:00:00
11917,2016-10-31,0.13,2016-10-31 00:00:00
11918,2016-11-01,0.01,2016-11-01 00:00:00
11919,2016-11-02,0.0,2016-11-02 00:00:00
11920,2016-11-03,0.0,2016-11-03 00:00:00
11921,2016-11-04,0.0,2016-11-04 00:00:00
11922,2016-11-05,0.02,2016-11-05 00:00:00
11923,2016-11-06,0.0,2016-11-06 00:00:00
11924,2016-11-07,0.0,2016-11-07 00:00:00
11925,2016-11-08,0.15,2016-11-08 00:00:00
11926,2016-11-09,0.0,2016-11-09 00:00:00
11927,2016-11-10,0.0,2016-11-10 00:00:00
11928,2016-11-11,0.0,2016-11-11 00:00:00
11929,2016-11-12,0.0,2016-11-12 00:00:00
11930,2016-11-13,0.0,2016-11-13 00:00:00
11931,2016-11-14,0.0,2016-11-14 00:00:00
11932,2016-11-15,0.0,2016-11-15 00:00:00
11933,2016-11-16,0.07,2016-11-16 00:00:00
11934,2016-11-17,0.0,2016-11-17 00:00:00
11935,2016-11-18,0.02,2016-11-18 00:00:00
11936,2016-11-19,0.13,2016-11-19 00:00:00
11937,2016-11-20,0.4,2016-11-20 00:00:00
11938,2016-11-21,0.07,2016-11-21 00:00:00
11939,2016-11-22,0.31,2016-11-22 00:00:00
11940,2016-11-23,0.03,2016-11-23 00:00:00
11941,2016-11-24,0.21,2016-11-24 00:00:00
11942,2016-11-25,0.11,2016-11-25 00:00:00
11943,2016-11-26,0.03,2016-11-26 00:00:00
11944,2016-11-27,0.0,2016-11-27 00:00:00
11945,2016-11-28,0.0,2016-11-28 00:00:00
11946,2016-11-29,0.06,2016-11-29 00:00:00
11947,2016-11-30,0.0,2016-11-30 00:00:00
11948,2016-12-01,0.16,2016-12-01 00:00:00
11949,2016-12-02,0.01,2016-12-02 00:00:00
11950,2016-12-03,0.02,2016-12-03 00:00:00
11951,2016-12-04,0.32,2016-12-04 00:00:00
11952,2016-12-05,0.45,2016-12-05 00:00:00
11953,2016-12-06,0.0,2016-12-06 00:00:00
11954,2016-12-07,0.07,2016-12-07 00:00:00
11955,2016-12-08,0.01,2016-12-08 00:00:00
11956,2016-12-10,0.16,2016-12-10 00:00:00
11957,2016-12-11,0.06,2016-12-11 00:00:00
11958,2016-12-12,0.0,2016-12-12 00:00:00
11959,2016-12-13,0.15,2016-12-13 00:00:00
11960,2016-12-14,0.05,2016-12-14 00:00:00
11961,2016-12-15,0.0,2016-12-15 00:00:00
11962,2016-12-16,0.0,2016-12-16 00:00:00
11963,2016-12-17,0.16,2016-12-17 00:00:00
11964,2016-12-18,0.27,2016-12-18 00:00:00
11965,2016-12-19,0.02,2016-12-19 00:00:00
11966,2016-12-20,0.01,2016-12-20 00:00:00
11967,2016-12-21,0.06,2016-12-21 00:00:00
11968,2016-12-22,0.14,2016-12-22 00:00:00
11969,2016-12-23,0.02,2016-12-23 00:00:00
11970,2016-12-24,0.06,2016-12-24 00:00:00
11971,2016-12-25,0.0,2016-12-25 00:00:00
11972,2016-12-26,0.06,2016-12-26 00:00:00
11973,2016-12-27,0.0,2016-12-27 00:00:00
11974,2016-12-28,0.06,2016-12-28 00:00:00
11975,2016-12-29,0.05,2016-12-29 00:00:00
11976,2016-12-30,0.07,2016-12-30 00:00:00
11977,2017-01-01,0.12,2017-01-01 00:00:00
11978,2017-01-03,0.12,2017-01-03 00:00:00
11979,2017-01-04,0.18,2017-01-04 00:00:00
11980,2017-01-05,0.42,2017-01-05 00:00:00
11981,2017-01-06,0.01,2017-01-06 00:00:00
11982,2017-01-07,0.0,2017-01-07 00:00:00
11983,2017-01-08,0.0,2017-01-08 00:00:00
11984,2017-01-09,0.0,2017-01-09 00:00:00
11985,2017-01-10,0.0,2017-01-10 00:00:00
11986,2017-01-12,0.12,2017-01-12 00:00:00
11987,2017-01-15,0.12,2017-01-15 00:00:00
11988,2017-01-16,0.0,2017-01-16 00:00:00
11989,2017-01-18,0.12,2017-01-18 00:00:00
11990,2017-01-19,0.0,2017-01-19 00:00:00
11991,2017-01-20,0.0,2017-01-20 00:00:00
11992,2017-01-21,0.11,2017-01-21 00:00:00
11993,2017-01-22,0.04,2017-01-22 00:00:00
11994,2017-01-23,0.0,2017-01-23 00:00:00
11995,2017-01-24,0.08,2017-01-24 00:00:00
11996,2017-01-25,0.0,2017-01-25 00:00:00
11997,2017-01-26,0.0,2017-01-26 00:00:00
11998,2017-01-27,0.0,2017-01-27 00:00:00
11999,2017-01-29,0.12,2017-01-29 00:00:00
12000,2017-01-30,0.0,2017-01-30 00:00:00
12001,2017-01-31,0.0,2017-01-31 00:00:00
12002,2017-02-01,0.0,2017-02-01 00:00:00
12003,2017-02-02,0.0,2017-02-02 00:00:00
12004,2017-02-03,0.0,2017-02-03 00:00:00
12005,2017-02-04,0.0,2017-02-04 00:00:00
12006,2017-02-05,0.0,2017-02-05 00:00:00
12007,2017-02-06,0.0,2017-02-06 00:00:00
12008,2017-02-07,1.8,2017-02-07 00:00:00
12009,2017-02-08,0.0,2017-02-08 00:00:00
12010,2017-02-09,0.0,2017-02-09 00:00:00
12011,2017-02-10,0.0,2017-02-10 00:00:00
12012,2017-02-11,5.04,2017-02-11 00:00:00
12013,2017-02-12,0.07,2017-02-12 00:00:00
12014,2017-02-13,0.0,2017-02-13 00:00:00
12015,2017-02-15,0.14,2017-02-15 00:00:00
12016,2017-02-16,0.67,2017-02-16 00:00:00
12017,2017-02-17,0.06,2017-02-17 00:00:00
12018,2017-02-18,0.01,2017-02-18 00:00:00
12019,2017-02-20,0.14,2017-02-20 00:00:00
12020,2017-02-22,0.13,2017-02-22 00:00:00
12021,2017-02-23,0.0,2017-02-23 00:00:00
12022,2017-02-24,0.0,2017-02-24 00:00:00
12023,2017-02-26,0.14,2017-02-26 00:00:00
12024,2017-02-27,0.0,2017-02-27 00:00:00
12025,2017-02-28,0.0,2017-02-28 00:00:00
12026,2017-03-01,0.59,2017-03-01 00:00:00
12027,2017-03-02,1.48,2017-03-02 00:00:00
12028,2017-03-03,0.25,2017-03-03 00:00:00
12029,2017-03-04,0.0,2017-03-04 00:00:00
12030,2017-03-06,0.17,2017-03-06 00:00:00
12031,2017-03-09,0.17,2017-03-09 00:00:00
12032,2017-03-10,0.0,2017-03-10 00:00:00
12033,2017-03-11,0.0,2017-03-11 00:00:00
12034,2017-03-12,0.0,2017-03-12 00:00:00
12035,2017-03-13,0.0,2017-03-13 00:00:00
12036,2017-03-14,0.0,2017-03-14 00:00:00
12037,2017-03-15,0.0,2017-03-15 00:00:00
12038,2017-03-16,0.0,2017-03-16 00:00:00
12039,2017-03-17,0.35,2017-03-17 00:00:00
12040,2017-03-18,0.0,2017-03-18 00:00:00
12041,2017-03-19,0.0,2017-03-19 00:00:00
12042,2017-03-20,0.0,2017-03-20 00:00:00
12043,2017-03-21,0.0,2017-03-21 00:00:00
12044,2017-03-22,0.0,2017-03-22 00:00:00
12045,2017-03-23,0.02,2017-03-23 00:00:00
12046,2017-03-24,0.07,2017-03-24 00:00:00
12047,2017-03-25,0.43,2017-03-25 00:00:00
12048,2017-03-26,0.0,2017-03-26 00:00:00
12049,2017-03-27,0.0,2017-03-27 00:00:00
12050,2017-03-28,0.0,2017-03-28 00:00:00
12051,2017-03-29,0.08,2017-03-29 00:00:00
12052,2017-03-30,0.0,2017-03-30 00:00:00
12053,2017-03-31,0.0,2017-03-31 00:00:00
12054,2017-04-01,0.0,2017-04-01 00:00:00
12055,2017-04-02,0.0,2017-04-02 00:00:00
12056,2017-04-03,0.0,2017-04-03 00:00:00
12057,2017-04-04,0.0,2017-04-04 00:00:00
12058,2017-04-05,0.0,2017-04-05 00:00:00
12059,2017-04-06,0.0,2017-04-06 00:00:00
12060,2017-04-07,0.0,2017-04-07 00:00:00
12061,2017-04-09,0.12,2017-04-09 00:00:00
12062,2017-04-10,0.0,2017-04-10 00:00:00
12063,2017-04-11,0.0,2017-04-11 00:00:00
12064,2017-04-12,0.0,2017-04-12 00:00:00
12065,2017-04-13,0.0,2017-04-13 00:00:00
12066,2017-04-14,0.36,2017-04-14 00:00:00
12067,2017-04-15,0.0,2017-04-15 00:00:00
12068,2017-04-16,0.0,2017-04-16 00:00:00
12069,2017-04-17,0.3,2017-04-17 00:00:00
12070,2017-04-18,0.15,2017-04-18 00:00:00
12071,2017-04-19,0.0,2017-04-19 00:00:00
12072,2017-04-20,0.35,2017-04-20 00:00:00
12073,2017-04-21,2.36,2017-04-21 00:00:00
12074,2017-04-24,0.12,2017-04-24 00:00:00
12075,2017-04-25,0.0,2017-04-25 00:00:00
12076,2017-04-26,0.01,2017-04-26 00:00:00
12077,2017-04-27,0.0,2017-04-27 00:00:00
12078,2017-04-28,0.0,2017-04-28 00:00:00
12079,2017-04-29,6.25,2017-04-29 00:00:00
12080,2017-04-30,1.31,2017-04-30 00:00:00
12081,2017-05-01,0.07,2017-05-01 00:00:00
12082,2017-05-02,0.0,2017-05-02 00:00:00
12083,2017-05-03,0.0,2017-05-03 00:00:00
12084,2017-05-04,0.0,2017-05-04 00:00:00
12085,2017-05-05,0.0,2017-05-05 00:00:00
12086,2017-05-06,0.0,2017-05-06 00:00:00
12087,2017-05-07,0.0,2017-05-07 00:00:00
12088,2017-05-08,0.0,2017-05-08 00:00:00
12089,2017-05-09,0.68,2017-05-09 00:00:00
12090,2017-05-10,0.06,2017-05-10 00:00:00
12091,2017-05-11,0.0,2017-05-11 00:00:00
12092,2017-05-12,0.0,2017-05-12 00:00:00
12093,2017-05-13,0.0,2017-05-13 00:00:00
12094,2017-05-14,0.0,2017-05-14 00:00:00
12095,2017-05-15,0.06,2017-05-15 00:00:00
12096,2017-05-16,0.0,2017-05-16 00:00:00
12097,2017-05-17,0.0,2017-05-17 00:00:00
12098,2017-05-18,0.46,2017-05-18 00:00:00
12099,2017-05-20,0.09,2017-05-20 00:00:00
12100,2017-05-21,0.0,2017-05-21 00:00:00
12101,2017-05-22,0.0,2017-05-22 00:00:00
12102,2017-05-23,0.0,2017-05-23 00:00:00
12103,2017-05-24,0.61,2017-05-24 00:00:00
12104,2017-05-25,0.55,2017-05-25 00:00:00
12105,2017-05-26,0.0,2017-05-26 00:00:00
12106,2017-05-27,0.0,2017-05-27 00:00:00
12107,2017-05-28,0.0,2017-05-28 00:00:00
12108,2017-05-29,0.0,2017-05-29 00:00:00
12109,2017-05-30,0.11,2017-05-30 00:00:00
12110,2017-05-31,0.0,2017-05-31 00:00:00
12111,2017-06-01,0.0,2017-06-01 00:00:00
12112,2017-06-02,0.0,2017-06-02 00:00:00
12113,2017-06-03,0.15,2017-06-03 00:00:00
12114,2017-06-04,0.0,2017-06-04 00:00:00
12115,2017-06-05,0.0,2017-06-05 00:00:00
12116,2017-06-06,0.0,2017-06-06 00:00:00
12117,2017-06-07,0.0,2017-06-07 00:00:00
12118,2017-06-08,0.0,2017-06-08 00:00:00
12119,2017-06-09,0.0,2017-06-09 00:00:00
12120,2017-06-10,0.13,2017-06-10 00:00:00
12121,2017-06-11,0.25,2017-06-11 00:00:00
12122,2017-06-12,0.14,2017-06-12 00:00:00
12123,2017-06-13,0.03,2017-06-13 00:00:00
12124,2017-06-14,0.06,2017-06-14 00:00:00
12125,2017-06-15,0.0,2017-06-15 00:00:00
12126,2017-06-16,0.0,2017-06-16 00:00:00
12127,2017-06-17,0.0,2017-06-17 00:00:00
12128,2017-06-18,0.0,2017-06-18 00:00:00
12129,2017-06-19,0.01,2017-06-19 00:00:00
12130,2017-06-21,0.05,2017-06-21 00:00:00
12131,2017-06-22,0.0,2017-06-22 00:00:00
12132,2017-06-23,0.05,2017-06-23 00:00:00
12133,2017-06-24,0.0,2017-06-24 00:00:00
12134,2017-06-25,0.0,2017-06-25 00:00:00
12135,2017-06-26,0.0,2017-06-26 00:00:00
12136,2017-06-27,0.0,2017-06-27 00:00:00
12137,2017-06-28,0.0,2017-06-28 00:00:00
12138,2017-06-29,0.0,2017-06-29 00:00:00
12139,2017-06-30,0.07,2017-06-30 00:00:00
12140,2017-07-02,0.09,2017-07-02 00:00:00
12141,2017-07-03,0.02,2017-07-03 00:00:00
12142,2017-07-05,0.09,2017-07-05 00:00:00
12143,2017-07-06,0.0,2017-07-06 00:00:00
12144,2017-07-07,0.0,2017-07-07 00:00:00
12145,2017-07-08,0.0,2017-07-08 00:00:00
12146,2017-07-09,0.0,2017-07-09 00:00:00
12147,2017-07-10,0.0,2017-07-10 00:00:00
12148,2017-07-11,0.0,2017-07-11 00:00:00
12149,2017-07-12,0.0,2017-07-12 00:00:00
12150,2017-07-13,0.11,2017-07-13 00:00:00
12151,2017-07-14,0.0,2017-07-14 00:00:00
12152,2017-07-15,0.0,2017-07-15 00:00:00
12153,2017-07-16,0.0,2017-07-16 00:00:00
12154,2017-07-17,0.0,2017-07-17 00:00:00
12155,2017-07-18,0.0,2017-07-18 00:00:00
12156,2017-07-19,0.0,2017-07-19 00:00:00
12157,2017-07-20,0.33,2017-07-20 00:00:00
12158,2017-07-21,0.0,2017-07-21 00:00:00
12159,2017-07-22,0.0,2017-07-22 00:00:00
12160,2017-07-24,0.09,2017-07-24 00:00:00
12161,2017-07-25,0.05,2017-07-25 00:00:00
12162,2017-07-26,0.0,2017-07-26 00:00:00
12163,2017-07-27,0.0,2017-07-27 00:00:00
12164,2017-07-28,0.0,2017-07-28 00:00:00
12165,2017-07-29,0.0,2017-07-29 00:00:00
12166,2017-07-30,0.0,2017-07-30 00:00:00
12167,2017-07-31,0.0,2017-07-31 00:00:00
12168,2017-08-01,0.0,2017-08-01 00:00:00
12169,2017-08-02,0.0,2017-08-02 00:00:00
12170,2017-08-03,0.0,2017-08-03 00:00:00
12171,2017-08-04,0.0,2017-08-04 00:00:00
12172,2017-08-06,0.0,2017-08-06 00:00:00
12173,2017-08-07,0.0,2017-08-07 00:00:00
12174,2017-08-08,0.0,2017-08-08 00:00:00
12175,2017-08-10,0.0,2017-08-10 00:00:00
12176,2017-08-11,0.0,2017-08-11 00:00:00
12177,2017-08-12,0.0,2017-08-12 00:00:00
12178,2017-08-13,0.0,2017-08-13 00:00:00
12179,2017-08-14,0.08,2017-08-14 00:00:00
12180,2017-08-15,0.06,2017-08-15 00:00:00
12181,2017-08-16,0.07,2017-08-16 00:00:00
12182,2017-08-17,0.05,2017-08-17 00:00:00
12183,2017-08-19,0.1,2017-08-19 00:00:00
12184,2017-08-21,0.1,2017-08-21 00:00:00
12185,2017-08-22,0.0,2017-08-22 00:00:00
12186,2017-08-23,0.08,2017-08-23 00:00:00
14607,2016-08-23,1.79,2016-08-23 00:00:00
14608,2016-08-24,2.15,2016-08-24 00:00:00
14609,2016-08-25,0.06,2016-08-25 00:00:00
14610,2016-08-26,0.01,2016-08-26 00:00:00
14611,2016-08-27,0.12,2016-08-27 00:00:00
14612,2016-08-28,0.6,2016-08-28 00:00:00
14613,2016-08-29,0.35,2016-08-29 00:00:00
14614,2016-08-30,0.0,2016-08-30 00:00:00
14615,2016-08-31,0.24,2016-08-31 00:00:00
14616,2016-09-01,0.02,2016-09-01 00:00:00
14617,2016-09-02,0.01,2016-09-02 00:00:00
14618,2016-09-03,0.12,2016-09-03 00:00:00
14619,2016-09-04,0.14,2016-09-04 00:00:00
14620,2016-09-05,0.03,2016-09-05 00:00:00
14621,2016-09-06,0.11,2016-09-06 00:00:00
14622,2016-09-07,0.16,2016-09-07 00:00:00
14623,2016-09-08,0.07,2016-09-08 00:00:00
14624,2016-09-09,0.16,2016-09-09 00:00:00
14625,2016-09-10,0.09,2016-09-10 00:00:00
14626,2016-09-11,0.3,2016-09-11 00:00:00
14627,2016-09-12,0.31,2016-09-12 00:00:00
14628,2016-09-13,0.34,2016-09-13 00:00:00
14629,2016-09-14,2.33,2016-09-14 00:00:00
